X,Y,rho,u,v,P
3.075000,1.754598,1.184662,686.470000,0.000000,99719.000000
3.075000,1.791478,1.184662,686.470000,0.000000,99719.000000
3.075000,1.828358,1.184662,686.470000,0.000000,99719.000000
3.075000,1.865238,1.184662,686.470000,0.000000,99719.000000
3.075000,1.902119,1.184662,686.470000,0.000000,99719.000000
3.075000,1.938999,1.184662,686.470000,0.000000,99719.000000
3.075000,1.975879,1.184662,686.470000,0.000000,99719.000000
3.075000,2.012759,1.184662,686.470000,0.000000,99719.000000
3.075000,2.049639,1.184662,686.470000,0.000000,99719.000000
3.075000,2.086519,1.184662,686.470000,0.000000,99719.000000
3.075000,2.123399,1.184662,686.470000,0.000000,99719.000000
3.075000,2.160279,1.184662,686.470000,0.000000,99719.000000
3.075000,2.197159,1.184662,686.470000,0.000000,99719.000000
3.075000,2.234040,1.184662,686.470000,0.000000,99719.000000
3.075000,2.270920,1.184662,686.470000,0.000000,99719.000000
3.075000,2.307800,1.184662,686.470000,0.000000,99719.000000
3.075000,2.344680,1.184662,686.470000,0.000000,99719.000000
3.075000,2.381560,1.184662,686.470000,0.000000,99719.000000
3.125000,0.587698,1.184662,686.470000,0.000000,99719.000000
3.125000,0.624310,1.184662,686.470000,0.000000,99719.000000
3.125000,0.660922,1.184662,686.470000,0.000000,99719.000000
3.125000,0.697535,1.184662,686.470000,0.000000,99719.000000
3.125000,0.734147,1.184662,686.470000,0.000000,99719.000000
3.125000,0.770759,1.184662,686.470000,0.000000,99719.000000
3.125000,0.807371,1.184662,686.470000,0.000000,99719.000000
3.125000,0.843983,1.184662,686.470000,0.000000,99719.000000
3.125000,0.880595,1.184662,686.470000,0.000000,99719.000000
3.125000,0.917208,1.184662,686.470000,0.000000,99719.000000
3.125000,0.953820,1.184662,686.470000,0.000000,99719.000000
3.125000,0.990432,1.184662,686.470000,0.000000,99719.000000
3.125000,1.027044,1.184662,686.470000,0.000000,99719.000000
3.125000,1.063656,1.184662,686.470000,0.000000,99719.000000
3.125000,1.100268,1.184662,686.470000,0.000000,99719.000000
3.125000,1.136881,1.184662,686.470000,0.000000,99719.000000
3.125000,1.173493,1.184662,686.470000,0.000000,99719.000000
3.125000,1.210105,1.184662,686.470000,0.000000,99719.000000
3.125000,1.246717,1.184662,686.470000,0.000000,99719.000000
3.125000,1.283329,1.184662,686.470000,0.000000,99719.000000
3.125000,1.319941,1.184662,686.470000,0.000000,99719.000000
3.125000,1.356553,1.184662,686.470000,0.000000,99719.000000
3.125000,1.393166,1.184662,686.470000,0.000000,99719.000000
3.125000,1.429778,1.184662,686.470000,0.000000,99719.000000
3.125000,1.466390,1.184662,686.470000,0.000000,99719.000000
3.125000,1.503002,1.184662,686.470000,0.000000,99719.000000
3.125000,1.539614,1.184662,686.470000,0.000000,99719.000000
3.125000,1.576226,1.184662,686.470000,0.000000,99719.000000
3.125000,1.612839,1.184662,686.470000,0.000000,99719.000000
3.125000,1.649451,1.184662,686.470000,0.000000,99719.000000
3.125000,1.686063,1.184662,686.470000,0.000000,99719.000000
3.125000,1.722675,1.184662,686.470000,0.000000,99719.000000
3.125000,1.759287,1.184662,686.470000,0.000000,99719.000000
3.125000,1.795899,1.184662,686.470000,0.000000,99719.000000
3.125000,1.832512,1.184662,686.470000,0.000000,99719.000000
3.125000,1.869124,1.184662,686.470000,0.000000,99719.000000
3.125000,1.905736,1.184662,686.470000,0.000000,99719.000000
3.125000,1.942348,1.184662,686.470000,0.000000,99719.000000
3.125000,1.978960,1.184662,686.470000,0.000000,99719.000000
3.125000,2.015572,1.184662,686.470000,0.000000,99719.000000
3.125000,2.052184,1.184662,686.470000,0.000000,99719.000000
3.125000,2.088797,1.184662,686.470000,0.000000,99719.000000
3.125000,2.125409,1.184662,686.470000,0.000000,99719.000000
3.125000,2.162021,1.184662,686.470000,0.000000,99719.000000
3.125000,2.198633,1.184662,686.470000,0.000000,99719.000000
3.125000,2.235245,1.184662,686.470000,0.000000,99719.000000
3.125000,2.271857,1.184662,686.470000,0.000000,99719.000000
3.125000,2.308470,1.184662,686.470000,0.000000,99719.000000
3.125000,2.345082,1.184662,686.470000,0.000000,99719.000000
3.125000,2.381694,1.184662,686.470000,0.000000,99719.000000
3.175000,0.600962,1.184662,686.470000,0.000000,99719.000000
3.175000,0.637306,1.184662,686.470000,0.000000,99719.000000
3.175000,0.673650,1.184662,686.470000,0.000000,99719.000000
3.175000,0.709994,1.184662,686.470000,0.000000,99719.000000
3.175000,0.746338,1.184662,686.470000,0.000000,99719.000000
3.175000,0.782683,1.184662,686.470000,0.000000,99719.000000
3.175000,0.819027,1.184662,686.470000,0.000000,99719.000000
3.175000,0.855371,1.184662,686.470000,0.000000,99719.000000
3.175000,0.891715,1.184662,686.470000,0.000000,99719.000000
3.175000,0.928059,1.184662,686.470000,0.000000,99719.000000
3.175000,0.964404,1.184662,686.470000,0.000000,99719.000000
3.175000,1.000748,1.184662,686.470000,0.000000,99719.000000
3.175000,1.037092,1.184662,686.470000,0.000000,99719.000000
3.175000,1.073436,1.184662,686.470000,0.000000,99719.000000
3.175000,1.109781,1.184662,686.470000,0.000000,99719.000000
3.175000,1.146125,1.184662,686.470000,0.000000,99719.000000
3.175000,1.182469,1.184662,686.470000,0.000000,99719.000000
3.175000,1.218813,1.184662,686.470000,0.000000,99719.000000
3.175000,1.255157,1.184662,686.470000,0.000000,99719.000000
3.175000,1.291502,1.184662,686.470000,0.000000,99719.000000
3.175000,1.327846,1.184662,686.470000,0.000000,99719.000000
3.175000,1.364190,1.184662,686.470000,0.000000,99719.000000
3.175000,1.400534,1.184662,686.470000,0.000000,99719.000000
3.175000,1.436878,1.184662,686.470000,0.000000,99719.000000
3.175000,1.473223,1.184662,686.470000,0.000000,99719.000000
3.175000,1.509567,1.184662,686.470000,0.000000,99719.000000
3.175000,1.545911,1.184662,686.470000,0.000000,99719.000000
3.175000,1.582255,1.184662,686.470000,0.000000,99719.000000
3.175000,1.618599,1.184662,686.470000,0.000000,99719.000000
3.175000,1.654944,1.184662,686.470000,0.000000,99719.000000
3.175000,1.691288,1.184662,686.470000,0.000000,99719.000000
3.175000,1.727632,1.184662,686.470000,0.000000,99719.000000
3.175000,1.763976,1.184662,686.470000,0.000000,99719.000000
3.175000,1.800321,1.184662,686.470000,0.000000,99719.000000
3.175000,1.836665,1.184662,686.470000,0.000000,99719.000000
3.175000,1.873009,1.184662,686.470000,0.000000,99719.000000
3.175000,1.909353,1.184662,686.470000,0.000000,99719.000000
3.175000,1.945697,1.184662,686.470000,0.000000,99719.000000
3.175000,1.982042,1.184662,686.470000,0.000000,99719.000000
3.175000,2.018386,1.184662,686.470000,0.000000,99719.000000
3.175000,2.054730,1.184662,686.470000,0.000000,99719.000000
3.175000,2.091074,1.184662,686.470000,0.000000,99719.000000
3.175000,2.127418,1.184662,686.470000,0.000000,99719.000000
3.175000,2.163763,1.184662,686.470000,0.000000,99719.000000
3.175000,2.200107,1.184662,686.470000,0.000000,99719.000000
3.175000,2.236451,1.184662,686.470000,0.000000,99719.000000
3.175000,2.272795,1.184662,686.470000,0.000000,99719.000000
3.175000,2.309139,1.184662,686.470000,0.000000,99719.000000
3.175000,2.345484,1.184662,686.470000,0.000000,99719.000000
3.175000,2.381828,1.184662,686.470000,0.000000,99719.000000
3.225000,0.614225,1.184662,686.470000,0.000000,99719.000000
3.225000,0.650301,1.184662,686.470000,0.000000,99719.000000
3.225000,0.686378,1.184662,686.470000,0.000000,99719.000000
3.225000,0.722454,1.184662,686.470000,0.000000,99719.000000
3.225000,0.758530,1.184662,686.470000,0.000000,99719.000000
3.225000,0.794606,1.184662,686.470000,0.000000,99719.000000
3.225000,0.830683,1.184662,686.470000,0.000000,99719.000000
3.225000,0.866759,1.184662,686.470000,0.000000,99719.000000
3.225000,0.902835,1.184662,686.470000,0.000000,99719.000000
3.225000,0.938911,1.184662,686.470000,0.000000,99719.000000
3.225000,0.974988,1.184662,686.470000,0.000000,99719.000000
3.225000,1.011064,1.184662,686.470000,0.000000,99719.000000
3.225000,1.047140,1.184662,686.470000,0.000000,99719.000000
3.225000,1.083216,1.184662,686.470000,0.000000,99719.000000
3.225000,1.119293,1.184662,686.470000,0.000000,99719.000000
3.225000,1.155369,1.184662,686.470000,0.000000,99719.000000
3.225000,1.191445,1.184662,686.470000,0.000000,99719.000000
3.225000,1.227522,1.184662,686.470000,0.000000,99719.000000
3.225000,1.263598,1.184662,686.470000,0.000000,99719.000000
3.225000,1.299674,1.184662,686.470000,0.000000,99719.000000
3.225000,1.335750,1.184662,686.470000,0.000000,99719.000000
3.225000,1.371827,1.184662,686.470000,0.000000,99719.000000
3.225000,1.407903,1.184662,686.470000,0.000000,99719.000000
3.225000,1.443979,1.184662,686.470000,0.000000,99719.000000
3.225000,1.480055,1.184662,686.470000,0.000000,99719.000000
3.225000,1.516132,1.184662,686.470000,0.000000,99719.000000
3.225000,1.552208,1.184662,686.470000,0.000000,99719.000000
3.225000,1.588284,1.184662,686.470000,0.000000,99719.000000
3.225000,1.624360,1.184662,686.470000,0.000000,99719.000000
3.225000,1.660437,1.184662,686.470000,0.000000,99719.000000
3.225000,1.696513,1.184662,686.470000,0.000000,99719.000000
3.225000,1.732589,1.184662,686.470000,0.000000,99719.000000
3.225000,1.768665,1.184662,686.470000,0.000000,99719.000000
3.225000,1.804742,1.184662,686.470000,0.000000,99719.000000
3.225000,1.840818,1.184662,686.470000,0.000000,99719.000000
3.225000,1.876894,1.184662,686.470000,0.000000,99719.000000
3.225000,1.912970,1.184662,686.470000,0.000000,99719.000000
3.225000,1.949047,1.184662,686.470000,0.000000,99719.000000
3.225000,1.985123,1.184662,686.470000,0.000000,99719.000000
3.225000,2.021199,1.184662,686.470000,0.000000,99719.000000
3.225000,2.057276,1.184662,686.470000,0.000000,99719.000000
3.225000,2.093352,1.184662,686.470000,0.000000,99719.000000
3.225000,2.129428,1.184662,686.470000,0.000000,99719.000000
3.225000,2.165504,1.184662,686.470000,0.000000,99719.000000
3.225000,2.201581,1.184662,686.470000,0.000000,99719.000000
3.225000,2.237657,1.184662,686.470000,0.000000,99719.000000
3.225000,2.273733,1.184662,686.470000,0.000000,99719.000000
3.225000,2.309809,1.184662,686.470000,0.000000,99719.000000
3.225000,2.345886,1.184662,686.470000,0.000000,99719.000000
3.225000,2.381962,1.184662,686.470000,0.000000,99719.000000
3.275000,0.627489,1.184662,686.470000,0.000000,99719.000000
3.275000,0.663297,1.184662,686.470000,0.000000,99719.000000
3.275000,0.699105,1.184662,686.470000,0.000000,99719.000000
3.275000,0.734914,1.184662,686.470000,0.000000,99719.000000
3.275000,0.770722,1.184662,686.470000,0.000000,99719.000000
3.275000,0.806530,1.184662,686.470000,0.000000,99719.000000
3.275000,0.842338,1.184662,686.470000,0.000000,99719.000000
3.275000,0.878147,1.184662,686.470000,0.000000,99719.000000
3.275000,0.913955,1.184662,686.470000,0.000000,99719.000000
3.275000,0.949763,1.184662,686.470000,0.000000,99719.000000
3.275000,0.985572,1.184662,686.470000,0.000000,99719.000000
3.275000,1.021380,1.184662,686.470000,0.000000,99719.000000
3.275000,1.057188,1.184662,686.470000,0.000000,99719.000000
3.275000,1.092997,1.184662,686.470000,0.000000,99719.000000
3.275000,1.128805,1.184662,686.470000,0.000000,99719.000000
3.275000,1.164613,1.184662,686.470000,0.000000,99719.000000
3.275000,1.200422,1.184662,686.470000,0.000000,99719.000000
3.275000,1.236230,1.184662,686.470000,0.000000,99719.000000
3.275000,1.272038,1.184662,686.470000,0.000000,99719.000000
3.275000,1.307846,1.184662,686.470000,0.000000,99719.000000
3.275000,1.343655,1.184662,686.470000,0.000000,99719.000000
3.275000,1.379463,1.184662,686.470000,0.000000,99719.000000
3.275000,1.415271,1.184662,686.470000,0.000000,99719.000000
3.275000,1.451080,1.184662,686.470000,0.000000,99719.000000
3.275000,1.486888,1.184662,686.470000,0.000000,99719.000000
3.275000,1.522696,1.184662,686.470000,0.000000,99719.000000
3.275000,1.558505,1.184662,686.470000,0.000000,99719.000000
3.275000,1.594313,1.184662,686.470000,0.000000,99719.000000
3.275000,1.630121,1.184662,686.470000,0.000000,99719.000000
3.275000,1.665930,1.184662,686.470000,0.000000,99719.000000
3.275000,1.701738,1.184662,686.470000,0.000000,99719.000000
3.275000,1.737546,1.184662,686.470000,0.000000,99719.000000
3.275000,1.773355,1.184662,686.470000,0.000000,99719.000000
3.275000,1.809163,1.184662,686.470000,0.000000,99719.000000
3.275000,1.844971,1.184662,686.470000,0.000000,99719.000000
3.275000,1.880779,1.184662,686.470000,0.000000,99719.000000
3.275000,1.916588,1.184662,686.470000,0.000000,99719.000000
3.275000,1.952396,1.184662,686.470000,0.000000,99719.000000
3.275000,1.988204,1.184662,686.470000,0.000000,99719.000000
3.275000,2.024013,1.184662,686.470000,0.000000,99719.000000
3.275000,2.059821,1.184662,686.470000,0.000000,99719.000000
3.275000,2.095629,1.184662,686.470000,0.000000,99719.000000
3.275000,2.131438,1.184662,686.470000,0.000000,99719.000000
3.275000,2.167246,1.184662,686.470000,0.000000,99719.000000
3.275000,2.203054,1.184662,686.470000,0.000000,99719.000000
3.275000,2.238863,1.184662,686.470000,0.000000,99719.000000
3.275000,2.274671,1.184662,686.470000,0.000000,99719.000000
3.275000,2.310479,1.184662,686.470000,0.000000,99719.000000
3.275000,2.346288,1.184662,686.470000,0.000000,99719.000000
3.275000,2.382096,1.184662,686.470000,0.000000,99719.000000
3.325000,0.640752,1.184662,686.470000,0.000000,99719.000000
3.325000,0.676292,1.184662,686.470000,0.000000,99719.000000
3.325000,0.711833,1.184662,686.470000,0.000000,99719.000000
3.325000,0.747373,1.184662,686.470000,0.000000,99719.000000
3.325000,0.782914,1.184662,686.470000,0.000000,99719.000000
3.325000,0.818454,1.184662,686.470000,0.000000,99719.000000
3.325000,0.853994,1.184662,686.470000,0.000000,99719.000000
3.325000,0.889535,1.184662,686.470000,0.000000,99719.000000
3.325000,0.925075,1.184662,686.470000,0.000000,99719.000000
3.325000,0.960615,1.184662,686.470000,0.000000,99719.000000
3.325000,0.996156,1.184662,686.470000,0.000000,99719.000000
3.325000,1.031696,1.184662,686.470000,0.000000,99719.000000
3.325000,1.067236,1.184662,686.470000,0.000000,99719.000000
3.325000,1.102777,1.184662,686.470000,0.000000,99719.000000
3.325000,1.138317,1.184662,686.470000,0.000000,99719.000000
3.325000,1.173857,1.184662,686.470000,0.000000,99719.000000
3.325000,1.209398,1.184662,686.470000,0.000000,99719.000000
3.325000,1.244938,1.184662,686.470000,0.000000,99719.000000
3.325000,1.280479,1.184662,686.470000,0.000000,99719.000000
3.325000,1.316019,1.184662,686.470000,0.000000,99719.000000
3.325000,1.351559,1.184662,686.470000,0.000000,99719.000000
3.325000,1.387100,1.184662,686.470000,0.000000,99719.000000
3.325000,1.422640,1.184662,686.470000,0.000000,99719.000000
3.325000,1.458180,1.184662,686.470000,0.000000,99719.000000
3.325000,1.493721,1.184662,686.470000,0.000000,99719.000000
3.325000,1.529261,1.184662,686.470000,0.000000,99719.000000
3.325000,1.564801,1.184662,686.470000,0.000000,99719.000000
3.325000,1.600342,1.184662,686.470000,0.000000,99719.000000
3.325000,1.635882,1.184662,686.470000,0.000000,99719.000000
3.325000,1.671423,1.184662,686.470000,0.000000,99719.000000
3.325000,1.706963,1.184662,686.470000,0.000000,99719.000000
3.325000,1.742503,1.184662,686.470000,0.000000,99719.000000
3.325000,1.778044,1.184662,686.470000,0.000000,99719.000000
3.325000,1.813584,1.184662,686.470000,0.000000,99719.000000
3.325000,1.849124,1.184662,686.470000,0.000000,99719.000000
3.325000,1.884665,1.184662,686.470000,0.000000,99719.000000
3.325000,1.920205,1.184662,686.470000,0.000000,99719.000000
3.325000,1.955745,1.184662,686.470000,0.000000,99719.000000
3.325000,1.991286,1.184662,686.470000,0.000000,99719.000000
3.325000,2.026826,1.184662,686.470000,0.000000,99719.000000
3.325000,2.062367,1.184662,686.470000,0.000000,99719.000000
3.325000,2.097907,1.184662,686.470000,0.000000,99719.000000
3.325000,2.133447,1.184662,686.470000,0.000000,99719.000000
3.325000,2.168988,1.184662,686.470000,0.000000,99719.000000
3.325000,2.204528,1.184662,686.470000,0.000000,99719.000000
3.325000,2.240068,1.184662,686.470000,0.000000,99719.000000
3.325000,2.275609,1.184662,686.470000,0.000000,99719.000000
3.325000,2.311149,1.184662,686.470000,0.000000,99719.000000
3.325000,2.346689,1.184662,686.470000,0.000000,99719.000000
3.325000,2.382230,1.184662,686.470000,0.000000,99719.000000
3.375000,0.654016,1.184662,686.470000,0.000000,99719.000000
3.375000,0.689288,1.184662,686.470000,0.000000,99719.000000
3.375000,0.724560,1.184662,686.470000,0.000000,99719.000000
3.375000,0.759833,1.184662,686.470000,0.000000,99719.000000
3.375000,0.795105,1.184662,686.470000,0.000000,99719.000000
3.375000,0.830378,1.184662,686.470000,0.000000,99719.000000
3.375000,0.865650,1.184662,686.470000,0.000000,99719.000000
3.375000,0.900922,1.184662,686.470000,0.000000,99719.000000
3.375000,0.936195,1.184662,686.470000,0.000000,99719.000000
3.375000,0.971467,1.184662,686.470000,0.000000,99719.000000
3.375000,1.006740,1.184662,686.470000,0.000000,99719.000000
3.375000,1.042012,1.184662,686.470000,0.000000,99719.000000
3.375000,1.077284,1.184662,686.470000,0.000000,99719.000000
3.375000,1.112557,1.184662,686.470000,0.000000,99719.000000
3.375000,1.147829,1.184662,686.470000,0.000000,99719.000000
3.375000,1.183102,1.184662,686.470000,0.000000,99719.000000
3.375000,1.218374,1.184662,686.470000,0.000000,99719.000000
3.375000,1.253647,1.184662,686.470000,0.000000,99719.000000
3.375000,1.288919,1.184662,686.470000,0.000000,99719.000000
3.375000,1.324191,1.184662,686.470000,0.000000,99719.000000
3.375000,1.359464,1.184662,686.470000,0.000000,99719.000000
3.375000,1.394736,1.184662,686.470000,0.000000,99719.000000
3.375000,1.430009,1.184662,686.470000,0.000000,99719.000000
3.375000,1.465281,1.184662,686.470000,0.000000,99719.000000
3.375000,1.500553,1.184662,686.470000,0.000000,99719.000000
3.375000,1.535826,1.184662,686.470000,0.000000,99719.000000
3.375000,1.571098,1.184662,686.470000,0.000000,99719.000000
3.375000,1.606371,1.184662,686.470000,0.000000,99719.000000
3.375000,1.641643,1.184662,686.470000,0.000000,99719.000000
3.375000,1.676916,1.184662,686.470000,0.000000,99719.000000
3.375000,1.712188,1.184662,686.470000,0.000000,99719.000000
3.375000,1.747460,1.184662,686.470000,0.000000,99719.000000
3.375000,1.782733,1.184662,686.470000,0.000000,99719.000000
3.375000,1.818005,1.184662,686.470000,0.000000,99719.000000
3.375000,1.853278,1.184662,686.470000,0.000000,99719.000000
3.375000,1.888550,1.184662,686.470000,0.000000,99719.000000
3.375000,1.923822,1.184662,686.470000,0.000000,99719.000000
3.375000,1.959095,1.184662,686.470000,0.000000,99719.000000
3.375000,1.994367,1.184662,686.470000,0.000000,99719.000000
3.375000,2.029640,1.184662,686.470000,0.000000,99719.000000
3.375000,2.064912,1.184662,686.470000,0.000000,99719.000000
3.375000,2.100184,1.184662,686.470000,0.000000,99719.000000
3.375000,2.135457,1.184662,686.470000,0.000000,99719.000000
3.375000,2.170729,1.184662,686.470000,0.000000,99719.000000
3.375000,2.206002,1.184662,686.470000,0.000000,99719.000000
3.375000,2.241274,1.184662,686.470000,0.000000,99719.000000
3.375000,2.276547,1.184662,686.470000,0.000000,99719.000000
3.375000,2.311819,1.184662,686.470000,0.000000,99719.000000
3.375000,2.347091,1.184662,686.470000,0.000000,99719.000000
3.375000,2.382364,1.184662,686.470000,0.000000,99719.000000
3.425000,0.667279,1.184662,686.470000,0.000000,99719.000000
3.425000,0.702283,1.184662,686.470000,0.000000,99719.000000
3.425000,0.737288,1.184662,686.470000,0.000000,99719.000000
3.425000,0.772292,1.184662,686.470000,0.000000,99719.000000
3.425000,0.807297,1.184662,686.470000,0.000000,99719.000000
3.425000,0.842301,1.184662,686.470000,0.000000,99719.000000
3.425000,0.877306,1.184662,686.470000,0.000000,99719.000000
3.425000,0.912310,1.184662,686.470000,0.000000,99719.000000
3.425000,0.947315,1.184662,686.470000,0.000000,99719.000000
3.425000,0.982319,1.184662,686.470000,0.000000,99719.000000
3.425000,1.017324,1.184662,686.470000,0.000000,99719.000000
3.425000,1.052328,1.184662,686.470000,0.000000,99719.000000
3.425000,1.087333,1.184662,686.470000,0.000000,99719.000000
3.425000,1.122337,1.184662,686.470000,0.000000,99719.000000
3.425000,1.157342,1.184662,686.470000,0.000000,99719.000000
3.425000,1.192346,1.184662,686.470000,0.000000,99719.000000
3.425000,1.227350,1.184662,686.470000,0.000000,99719.000000
3.425000,1.262355,1.184662,686.470000,0.000000,99719.000000
3.425000,1.297359,1.184662,686.470000,0.000000,99719.000000
3.425000,1.332364,1.184662,686.470000,0.000000,99719.000000
3.425000,1.367368,1.184662,686.470000,0.000000,99719.000000
3.425000,1.402373,1.184662,686.470000,0.000000,99719.000000
3.425000,1.437377,1.184662,686.470000,0.000000,99719.000000
3.425000,1.472382,1.184662,686.470000,0.000000,99719.000000
3.425000,1.507386,1.184662,686.470000,0.000000,99719.000000
3.425000,1.542391,1.184662,686.470000,0.000000,99719.000000
3.425000,1.577395,1.184662,686.470000,0.000000,99719.000000
3.425000,1.612400,1.184662,686.470000,0.000000,99719.000000
3.425000,1.647404,1.184662,686.470000,0.000000,99719.000000
3.425000,1.682408,1.184662,686.470000,0.000000,99719.000000
3.425000,1.717413,1.184662,686.470000,0.000000,99719.000000
3.425000,1.752417,1.184662,686.470000,0.000000,99719.000000
3.425000,1.787422,1.184662,686.470000,0.000000,99719.000000
3.425000,1.822426,1.184662,686.470000,0.000000,99719.000000
3.425000,1.857431,1.184662,686.470000,0.000000,99719.000000
3.425000,1.892435,1.184662,686.470000,0.000000,99719.000000
3.425000,1.927440,1.184662,686.470000,0.000000,99719.000000
3.425000,1.962444,1.184662,686.470000,0.000000,99719.000000
3.425000,1.997449,1.184662,686.470000,0.000000,99719.000000
3.425000,2.032453,1.184662,686.470000,0.000000,99719.000000
3.425000,2.067458,1.184662,686.470000,0.000000,99719.000000
3.425000,2.102462,1.184662,686.470000,0.000000,99719.000000
3.425000,2.137467,1.184662,686.470000,0.000000,99719.000000
3.425000,2.172471,1.184662,686.470000,0.000000,99719.000000
3.425000,2.207475,1.184662,686.470000,0.000000,99719.000000
3.425000,2.242480,1.184662,686.470000,0.000000,99719.000000
3.425000,2.277484,1.184662,686.470000,0.000000,99719.000000
3.425000,2.312489,1.184662,686.470000,0.000000,99719.000000
3.425000,2.347493,1.184662,686.470000,0.000000,99719.000000
3.425000,2.382498,1.184662,686.470000,0.000000,99719.000000
3.475000,0.680543,1.184662,686.470000,0.000000,99719.000000
3.475000,0.715279,1.184662,686.470000,0.000000,99719.000000
3.475000,0.750016,1.184662,686.470000,0.000000,99719.000000
3.475000,0.784752,1.184662,686.470000,0.000000,99719.000000
3.475000,0.819489,1.184662,686.470000,0.000000,99719.000000
3.475000,0.854225,1.184662,686.470000,0.000000,99719.000000
3.475000,0.888962,1.184662,686.470000,0.000000,99719.000000
3.475000,0.923698,1.184662,686.470000,0.000000,99719.000000
3.475000,0.958435,1.184662,686.470000,0.000000,99719.000000
3.475000,0.993171,1.184662,686.470000,0.000000,99719.000000
3.475000,1.027908,1.184662,686.470000,0.000000,99719.000000
3.475000,1.062644,1.184662,686.470000,0.000000,99719.000000
3.475000,1.097381,1.184662,686.470000,0.000000,99719.000000
3.475000,1.132117,1.184662,686.470000,0.000000,99719.000000
3.475000,1.166854,1.184662,686.470000,0.000000,99719.000000
3.475000,1.201590,1.184662,686.470000,0.000000,99719.000000
3.475000,1.236327,1.184662,686.470000,0.000000,99719.000000
3.475000,1.271063,1.184662,686.470000,0.000000,99719.000000
3.475000,1.305800,1.184662,686.470000,0.000000,99719.000000
3.475000,1.340536,1.184662,686.470000,0.000000,99719.000000
3.475000,1.375273,1.184662,686.470000,0.000000,99719.000000
3.475000,1.410009,1.184662,686.470000,0.000000,99719.000000
3.475000,1.444746,1.184662,686.470000,0.000000,99719.000000
3.475000,1.479482,1.184662,686.470000,0.000000,99719.000000
3.475000,1.514219,1.184662,686.470000,0.000000,99719.000000
3.475000,1.548955,1.184662,686.470000,0.000000,99719.000000
3.475000,1.583692,1.184662,686.470000,0.000000,99719.000000
3.475000,1.618428,1.184662,686.470000,0.000000,99719.000000
3.475000,1.653165,1.184662,686.470000,0.000000,99719.000000
3.475000,1.687901,1.184662,686.470000,0.000000,99719.000000
3.475000,1.722638,1.184662,686.470000,0.000000,99719.000000
3.475000,1.757374,1.184662,686.470000,0.000000,99719.000000
3.475000,1.792111,1.184662,686.470000,0.000000,99719.000000
3.475000,1.826848,1.184662,686.470000,0.000000,99719.000000
3.475000,1.861584,1.184662,686.470000,0.000000,99719.000000
3.475000,1.896321,1.184662,686.470000,0.000000,99719.000000
3.475000,1.931057,1.184662,686.470000,0.000000,99719.000000
3.475000,1.965794,1.184662,686.470000,0.000000,99719.000000
3.475000,2.000530,1.184662,686.470000,0.000000,99719.000000
3.475000,2.035267,1.184662,686.470000,0.000000,99719.000000
3.475000,2.070003,1.184662,686.470000,0.000000,99719.000000
3.475000,2.104740,1.184662,686.470000,0.000000,99719.000000
3.475000,2.139476,1.184662,686.470000,0.000000,99719.000000
3.475000,2.174213,1.184662,686.470000,0.000000,99719.000000
3.475000,2.208949,1.184662,686.470000,0.000000,99719.000000
3.475000,2.243686,1.184662,686.470000,0.000000,99719.000000
3.475000,2.278422,1.184662,686.470000,0.000000,99719.000000
3.475000,2.313159,1.184662,686.470000,0.000000,99719.000000
3.475000,2.347895,1.184662,686.470000,0.000000,99719.000000
3.475000,2.382632,1.184662,686.470000,0.000000,99719.000000
3.525000,0.693806,1.184662,686.470000,0.000000,99719.000000
3.525000,0.728275,1.184662,686.470000,0.000000,99719.000000
3.525000,0.762743,1.184662,686.470000,0.000000,99719.000000
3.525000,0.797212,1.184662,686.470000,0.000000,99719.000000
3.525000,0.831680,1.184662,686.470000,0.000000,99719.000000
3.525000,0.866149,1.184662,686.470000,0.000000,99719.000000
3.525000,0.900617,1.184662,686.470000,0.000000,99719.000000
3.525000,0.935086,1.184662,686.470000,0.000000,99719.000000
3.525000,0.969555,1.184662,686.470000,0.000000,99719.000000
3.525000,1.004023,1.184662,686.470000,0.000000,99719.000000
3.525000,1.038492,1.184662,686.470000,0.000000,99719.000000
3.525000,1.072960,1.184662,686.470000,0.000000,99719.000000
3.525000,1.107429,1.184662,686.470000,0.000000,99719.000000
3.525000,1.141897,1.184662,686.470000,0.000000,99719.000000
3.525000,1.176366,1.184662,686.470000,0.000000,99719.000000
3.525000,1.210834,1.184662,686.470000,0.000000,99719.000000
3.525000,1.245303,1.184662,686.470000,0.000000,99719.000000
3.525000,1.279772,1.184662,686.470000,0.000000,99719.000000
3.525000,1.314240,1.184662,686.470000,0.000000,99719.000000
3.525000,1.348709,1.184662,686.470000,0.000000,99719.000000
3.525000,1.383177,1.184662,686.470000,0.000000,99719.000000
3.525000,1.417646,1.184662,686.470000,0.000000,99719.000000
3.525000,1.452114,1.184662,686.470000,0.000000,99719.000000
3.525000,1.486583,1.184662,686.470000,0.000000,99719.000000
3.525000,1.521052,1.184662,686.470000,0.000000,99719.000000
3.525000,1.555520,1.184662,686.470000,0.000000,99719.000000
3.525000,1.589989,1.184662,686.470000,0.000000,99719.000000
3.525000,1.624457,1.184662,686.470000,0.000000,99719.000000
3.525000,1.658926,1.184662,686.470000,0.000000,99719.000000
3.525000,1.693394,1.184662,686.470000,0.000000,99719.000000
3.525000,1.727863,1.184662,686.470000,0.000000,99719.000000
3.525000,1.762332,1.184662,686.470000,0.000000,99719.000000
3.525000,1.796800,1.184662,686.470000,0.000000,99719.000000
